matter_id,matter_type,matter_subtype,jurisdiction,firm_tier,client_type,deal_value_hkd,document_volume,complexity_score,party_count,cross_border_flag,partner_rate_hkd,associate_rate_hkd,partner_hours,associate_hours,total_hours,stage_count,stage_names,stage_partner_hours,stage_associate_hours,stage_costs,total_cost_hkd,predicted_cost_hkd,billed_amount_hkd,realization_rate,cost_variance_pct,scope_creep_flag,scope_creep_pct,duration_days,outcome,billing_model,prc_cost_estimate_cny,data_source
32783850-9e27-5054-bd91-9486add66368,Employment,Discrimination Complaint,HK Only,Mid-tier (6-10 partners),SME/Local Business,,147,4,6,FALSE,3192.21,1290.67,34.7306,82.3532,117.0838,4,"[""Initial Advice"", ""Document Review"", ""Negotiation"", ""Settlement/Tribunal""]","[9.261, 13.0763, 7.873, 4.5203]","[13.3255, 27.0141, 23.0606, 18.953]","[46761.879895, 76608.58407, 54895.893932, 38891.815373]",217158.17327,184914.9,184914.9,0.8515,0.174368,TRUE,0.174368,90,Settled/Completed,Fixed Fee,,SYNTHETIC_MVP_V1
291f589f-03fb-578a-8cd6-43399f8cc252,Arbitration,HKIAC Commercial Arbitration,HK Only,Large Local (11+ partners),Mainland Enterprise,,5031,4,6,FALSE,4083.85,2163.79,209.133,362.5339,571.6669,6,"[""Case Assessment"", ""Pleadings"", ""Evidence"", ""Hearing Preparation"", ""Hearing/Settlement"", ""Award/Enforcement""]","[30.7414, 43.7427, 51.9224, 40.3569, 26.0452, 16.3244]","[31.8034, 56.3801, 82.7238, 79.2538, 63.1603, 49.2125]","[194359.145276, 300633.321974, 391040.224442, 336300.105967, 243030.315557, 173151.916315]",1638515.029531,1089465.39,1390076.66,0.8484,0.503962,TRUE,0.503962,753,Settled/Completed,Outcome Related,,SYNTHETIC_MVP_V1
40df8ef3-e092-5eb5-9d98-a074bce5808e,M&A,Due Diligence Only,Multi-Jurisdictional (APAC),Magic Circle / International,Mainland Enterprise,25739900.66,793,2,6,TRUE,8198.64,4740.18,79.3996,205.1447,284.5443,5,"[""Scoping"", ""Due Diligence"", ""Drafting"", ""Negotiation"", ""Closing""]","[19.1604, 22.7509, 17.919, 10.8558, 8.7135]","[30.4176, 47.4715, 48.6408, 38.3056, 40.3092]","[301274.121024, 411549.893646, 377477.577504, 270578.23512, 262511.713296]",1623391.54059,1351014.21,1518739.54,0.9355,0.20161,TRUE,0.20161,154,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
8317e7e8-adfd-5023-a29d-5326322751a1,Regulatory/Compliance,SFC Licensing Advice,GBA Cross-Border (HK-PRC),PRC Elite Firm in HK,SOE,,496,4,10,TRUE,5250.19,2708.49,62.1105,115.9637,178.0742,5,"[""Scoping"", ""Document Review"", ""Regulatory Analysis"", ""Remediation Advice"", ""Submission/Follow-up""]","[13.5892, 16.9593, 16.1388, 8.7911, 6.6321]","[15.398, 25.2577, 31.2687, 22.1408, 21.8985]","[113051.210968, 157449.77514, 169422.727635, 106123.080701, 94131.653364]",640178.447808,611797.92,633475.95,0.9895,0.046389,FALSE,,193,Settled/Completed,Hourly,248212.38,SYNTHETIC_MVP_V1
42de3f16-0e74-5617-972d-2393c75b3bea,Employment,Discrimination Complaint,HK Only,Small/Boutique (1-5 partners),SME/Local Business,,161,4,5,FALSE,2609.17,1374.77,23.6929,63.8085,87.5014,4,"[""Initial Advice"", ""Document Review"", ""Negotiation"", ""Settlement/Tribunal""]","[6.6777, 7.3759, 6.2921, 3.3472]","[10.6978, 16.9654, 20.5195, 15.6258]","[32130.269015, 42568.499961, 44626.751572, 30215.29489]",149540.815438,156161.77,150873.35,1.0089,-0.042398,FALSE,,158,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
355bc2df-8d58-5745-b327-fbc2ddb186e8,Commercial Property,Landlord and Tenant Dispute,GBA Cross-Border (HK-PRC),Small/Boutique (1-5 partners),Mainland Enterprise,39968748.58,70,2,3,TRUE,2498.68,1348.89,6.2791,21.7138,27.9929,5,"[""Instructions"", ""Title Review"", ""Drafting"", ""Negotiation"", ""Completion""]","[1.1971, 1.8677, 1.4585, 0.9876, 0.7682]","[2.4569, 5.0386, 5.1186, 4.5054, 4.5943]","[6305.257669, 11463.30179, 10548.753134, 8544.985374, 8116.691303]",44978.98927,45582.41,42956.48,0.955,-0.013238,FALSE,,25,Settled/Completed,Hourly,19926.45,SYNTHETIC_MVP_V1
cd74f45a-772b-5489-9924-9745441e7e14,Litigation,Professional Negligence Claim,GBA Cross-Border (HK-PRC),PRC Elite Firm in HK,Mainland Enterprise,,5061,5,5,TRUE,4542.36,2368.77,309.0457,447.4242,756.4699,5,"[""Case Assessment"", ""Pleadings"", ""Discovery"", ""Interlocutory Applications"", ""Settlement/Trial""]","[60.1773, 87.8785, 75.7866, 55.9342, 29.2691]","[52.2933, 100.3711, 112.6086, 108.0357, 74.1155]","[397217.760669, 636931.833807, 610993.893798, 509984.997801, 308513.362011]",2463641.848086,1907350.25,2241685.62,0.9099,0.291657,TRUE,0.291657,665,Settled/Completed,Hourly,1184304.02,SYNTHETIC_MVP_V1
35e0e689-7225-591e-83f7-b3cc1d386fc5,IP/Technology,IP Ownership Dispute,HK Only,Large Local (11+ partners),SME/Local Business,,318,3,6,FALSE,4852.24,2885.53,17.7613,49.1522,66.9135,5,"[""Scoping"", ""IP/Tech Review"", ""Drafting"", ""Negotiation"", ""Completion""]","[3.4663, 4.1023, 4.9996, 3.4647, 1.7284]","[5.652, 8.7917, 13.9391, 12.557, 8.2124]","[33128.335072, 45274.058253, 64480.950327, 53045.156138, 32083.738188]",228012.237978,307909.05,307909.05,1.3504,-0.259482,FALSE,,43,Settled/Completed,Fixed Fee,,SYNTHETIC_MVP_V1
59afdee5-753a-55a2-a90f-d2b8df3ae33c,Regulatory/Compliance,AML Compliance Review,GBA Cross-Border (HK-PRC),Mid-tier (6-10 partners),Mainland Enterprise,,422,3,6,TRUE,3759.9,1945.98,31.7424,81.77,113.5124,5,"[""Scoping"", ""Document Review"", ""Regulatory Analysis"", ""Remediation Advice"", ""Submission/Follow-up""]","[7.6576, 7.0877, 8.5113, 5.1318, 3.354]","[11.8802, 14.4527, 22.5782, 17.6961, 15.1628]","[51910.441836, 54773.708376, 75938.362506, 53731.311498, 42117.210144]",278471.03436,197715.45,246690.59,0.8859,0.408443,TRUE,0.408443,114,Settled/Completed,Hourly,119678.53,SYNTHETIC_MVP_V1
1c950224-c811-5cc1-807a-c6a629365528,Wills & Probate,Simple Will,GBA Cross-Border (HK-PRC),Magic Circle / International,Mainland Enterprise,,21,3,5,TRUE,8630.25,3589.66,4.681,11.2107,15.8917,4,"[""Client Intake"", ""Asset Review"", ""Drafting/Application"", ""Execution/Filing""]","[1.1021, 1.8146, 1.0611, 0.7032]","[1.5608, 3.6895, 3.0589, 2.9015]","[15114.139853, 28904.50222, 20137.969249, 16484.19029]",80640.801612,121193.73,79046.64,0.9802,-0.334612,FALSE,,26,Settled/Completed,Hourly,26690.35,SYNTHETIC_MVP_V1
12c251b2-8b50-548a-acb2-b74342073968,Corporate Restructuring,Members Voluntary Liquidation,Multi-Jurisdictional (APAC),Large Local (11+ partners),HK Listed Co.,63540320.17,1361,4,8,TRUE,5021.88,2394.1,184.5611,364.9324,549.4935,5,"[""Scoping"", ""Due Diligence"", ""Scheme Design"", ""Creditor/Stakeholder Negotiation"", ""Implementation""]","[42.3796, 47.4227, 49.6317, 26.2264, 18.9007]","[51.0514, 75.0845, 102.2295, 70.2211, 66.3459]","[335047.422388, 417910.910126, 493992.087546, 299822.169142, 253755.766506]",1800528.355708,1607861.11,1676452.38,0.9311,0.119828,TRUE,0.119828,569,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
de981ba6-e411-50e1-8b98-f4637dc75c80,Commercial Property,Sale and Purchase - Commercial,HK Only,Small/Boutique (1-5 partners),HK Listed Co.,3811812.16,24,1,4,FALSE,2223.96,1020.98,2.9164,15.1126,18.029,5,"[""Instructions"", ""Title Review"", ""Drafting"", ""Negotiation"", ""Completion""]","[0.5399, 0.8208, 0.7639, 0.4396, 0.3522]","[1.6556, 3.3083, 4.0052, 2.9962, 3.1473]","[2891.050492, 5203.134502, 5788.11214, 4036.713092, 3996.609066]",21915.619292,17032.8,17032.8,0.7772,0.286672,TRUE,0.286672,14,Settled/Completed,Fixed Fee,,SYNTHETIC_MVP_V1
4a0f0b7b-1c5b-5d1c-9d44-927a8fb6e9e4,IP/Technology,Trademark Filing and Opposition,HK Only,Small/Boutique (1-5 partners),HK Listed Co.,,142,3,3,FALSE,2442.9,1074.38,23.0714,48.9404,72.0118,5,"[""Scoping"", ""IP/Tech Review"", ""Drafting"", ""Negotiation"", ""Completion""]","[5.0255, 6.0699, 5.8671, 3.5862, 2.5227]","[6.4121, 10.1791, 12.7999, 10.1701, 9.3792]","[19165.825948, 25764.380168, 28084.695152, 19687.280018, 16239.528726]",108941.710012,83032.83,98625.73,0.9053,0.312032,TRUE,0.312032,45,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
71e39cf4-83a6-5ffb-a2da-e7ea0060bcc0,Litigation,Shareholder Dispute,HK Only,Large Local (11+ partners),Financial Institution,,5002,5,5,FALSE,3901.6,1787.89,178.9177,363.5623,542.48,5,"[""Case Assessment"", ""Pleadings"", ""Discovery"", ""Interlocutory Applications"", ""Settlement/Trial""]","[36.233, 50.5478, 43.8053, 27.9649, 20.3667]","[44.0451, 80.7624, 91.0516, 75.5589, 72.1443]","[220114.466639, 341611.583816, 333701.003604, 244198.855561, 208448.789247]",1348074.698867,909302.0,909302.0,0.6745,0.482538,TRUE,0.482538,362,Settled/Completed,Fixed Fee,,SYNTHETIC_MVP_V1
d48e2cb3-1722-5b15-bf6b-ccf99e328c82,IP/Technology,Data Processing Agreement,HK Only,Large Local (11+ partners),HK Listed Co.,,60,1,5,FALSE,4309.99,1879.77,8.1972,37.4509,45.6481,5,"[""Scoping"", ""IP/Tech Review"", ""Drafting"", ""Negotiation"", ""Completion""]","[1.8034, 1.9009, 2.1626, 1.4367, 0.8936]","[4.8953, 6.7817, 10.0373, 8.6679, 7.0687]","[16974.674047, 20940.8962, 28188.599795, 22485.821016, 17138.937263]",105728.928321,104604.43,100811.34,0.9535,0.01075,FALSE,,22,Settled/Completed,Capped Fee,,SYNTHETIC_MVP_V1
924075b9-6ab7-5da6-bb06-4b78b91888fc,Commercial Property,Mortgage and Security Review,HK Only,Small/Boutique (1-5 partners),SME/Local Business,13200221.02,68,2,3,FALSE,2964.66,1732.92,4.2976,16.3907,20.6883,5,"[""Instructions"", ""Title Review"", ""Drafting"", ""Negotiation"", ""Completion""]","[0.936, 1.1944, 1.0846, 0.7062, 0.3764]","[2.1832, 3.6618, 4.3256, 3.6614, 2.5587]","[6558.232704, 9886.59636, 10711.388988, 8438.55618, 5549.920428]",41144.69466,38053.47,38053.47,0.9249,0.081234,TRUE,0.081234,20,Settled/Completed,Fixed Fee,,SYNTHETIC_MVP_V1
94780968-6545-5937-a0c1-ee0d2070d112,Arbitration,Enforcement of Award,HK Only,Mid-tier (6-10 partners),SOE,,851,2,3,FALSE,2627.18,1061.82,41.9789,103.9106,145.8895,6,"[""Case Assessment"", ""Pleadings"", ""Evidence"", ""Hearing Preparation"", ""Hearing/Settlement"", ""Award/Enforcement""]","[5.8456, 9.4217, 10.7852, 7.4802, 4.8634, 3.5828]","[8.6486, 17.3668, 24.5738, 21.0081, 16.8667, 15.4466]","[24540.69986, 43192.917382, 54427.614052, 41958.652578, 30686.426606, 25814.169316]",220620.479794,196735.01,124103.25,0.5625,0.121409,TRUE,0.121409,209,Abandoned/Withdrawn,Hourly,,SYNTHETIC_MVP_V1
d2b1ead8-746e-5b17-ad8d-958e37dab816,M&A,Share Acquisition - Private,Multi-Jurisdictional (APAC),Large Local (11+ partners),Mainland Enterprise,167814552.13,3689,3,5,TRUE,4619.4,2767.97,461.3989,1243.7306,1705.1295,5,"[""Scoping"", ""Due Diligence"", ""Drafting"", ""Negotiation"", ""Closing""]","[90.8002, 129.6204, 116.3271, 67.3656, 57.2856]","[145.3918, 272.7971, 318.4936, 239.7559, 267.2922]","[821882.584526, 1353862.664647, 1418942.135732, 974825.791163, 1004481.891474]",5573995.067542,4923457.55,5267610.57,0.945,0.13213,TRUE,0.13213,391,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
c73df3b6-6753-58ba-860b-ecb893cfb7b1,M&A,Asset Acquisition,Multi-Jurisdictional (APAC),Magic Circle / International,SOE,108272899.67,948,2,4,TRUE,7438.81,4224.01,88.0796,233.8833,321.9629,5,"[""Scoping"", ""Due Diligence"", ""Drafting"", ""Negotiation"", ""Closing""]","[22.2956, 22.4681, 19.5495, 13.4292, 10.3372]","[35.9067, 47.5593, 53.8342, 48.0711, 48.512]","[317522.992103, 368026.885754, 372821.215237, 302950.074363, 281811.639852]",1643132.807309,1441115.41,1453523.52,0.8846,0.140181,TRUE,0.140181,121,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
24664fce-e5a1-5d5e-9de0-66f71cd592bf,Litigation,Injunction Application,HK Only,Magic Circle / International,Mainland Enterprise,,1773,2,8,FALSE,11222.64,5007.53,46.6952,134.396,181.0912,5,"[""Case Assessment"", ""Pleadings"", ""Discovery"", ""Interlocutory Applications"", ""Settlement/Trial""]","[9.1523, 10.5935, 12.5543, 8.7881, 5.607]","[15.2962, 23.2705, 35.8766, 32.6455, 27.3072]","[179309.148458, 235414.763705, 320545.54015, 262099.003199, 199666.965696]",1197035.421208,1023095.64,1023095.64,0.8547,0.170013,TRUE,0.170013,161,Settled/Completed,Fixed Fee,,SYNTHETIC_MVP_V1
6f8d52f7-0dbd-51a7-afc7-7763814eb1d8,Corporate Restructuring,Members Voluntary Liquidation,GBA Cross-Border (HK-PRC),Magic Circle / International,Mainland Enterprise,24094829.55,2156,4,6,TRUE,8417.39,4644.5,97.4098,145.7134,243.1232,5,"[""Scoping"", ""Due Diligence"", ""Scheme Design"", ""Creditor/Stakeholder Negotiation"", ""Implementation""]","[20.2555, 25.1817, 25.7407, 14.8088, 11.4231]","[18.0444, 29.4847, 39.209, 29.3222, 29.6531]","[254305.658945, 348905.878913, 398775.711273, 260838.402932, 233876.510659]",1496702.162722,1900622.56,1384152.52,0.9248,-0.21252,FALSE,,294,Settled/Completed,Capped Fee,864590.97,SYNTHETIC_MVP_V1
47dbc9f4-9591-5e13-817e-832e5a444609,Wills & Probate,Simple Will,HK Only,Mid-tier (6-10 partners),Individual,,8,1,2,FALSE,3239.9,1814.85,0.3475,2.1347,2.4822,4,"[""Client Intake"", ""Asset Review"", ""Drafting/Application"", ""Execution/Filing""]","[0.0779, 0.1203, 0.0985, 0.0508]","[0.2776, 0.6152, 0.7144, 0.5275]","[756.19057, 1506.25569, 1615.65899, 1121.920295]",5000.025545,5060.0,3011.27,0.6023,-0.011853,FALSE,,5,Abandoned/Withdrawn,Hourly,,SYNTHETIC_MVP_V1
3287a988-df0c-5264-bb85-150a8815cfc4,Banking & Finance,Refinancing,Multi-Jurisdictional (APAC),Large Local (11+ partners),SME/Local Business,404347915.17,917,2,6,TRUE,5582.8,2930.55,80.122,230.1749,310.2969,5,"[""Term Sheet Review"", ""Due Diligence"", ""Facility Drafting"", ""Security Documentation"", ""Closing""]","[19.3398, 25.0185, 16.7725, 11.2434, 7.7478]","[34.6506, 58.916, 51.3835, 44.7749, 40.4499]","[209515.55127, 312329.5656, 244219.428925, 193984.736715, 161794.872285]",1121844.154795,1082179.86,1123954.25,1.0019,0.036652,FALSE,,140,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
43a381af-c9bf-50b9-a181-33d2497eda35,Arbitration,Shareholder Arbitration,HK Only,Magic Circle / International,Mainland Enterprise,,3730,4,4,FALSE,8707.35,4439.17,133.3758,174.0163,307.3921,6,"[""Case Assessment"", ""Pleadings"", ""Evidence"", ""Hearing Preparation"", ""Hearing/Settlement"", ""Award/Enforcement""]","[22.5974, 31.1184, 25.5328, 20.9464, 19.2384, 13.9424]","[17.3864, 29.8289, 30.2534, 30.5922, 34.6965, 31.2589]","[273944.656178, 403374.358253, 356623.011758, 318191.612514, 321539.144145, 260164.927753]",1933837.710601,1487238.25,1487238.25,0.7691,0.300288,TRUE,0.300288,360,Settled/Completed,Capped Fee,,SYNTHETIC_MVP_V1
3400ce9c-ac07-5f2d-96b6-8541dcaee9e1,IP/Technology,Trademark Filing and Opposition,HK Only,Mid-tier (6-10 partners),SME/Local Business,,380,4,6,FALSE,2715.64,1517.27,69.7734,141.5666,211.34,5,"[""Scoping"", ""IP/Tech Review"", ""Drafting"", ""Negotiation"", ""Completion""]","[14.5809, 17.3906, 20.0043, 10.5051, 7.2925]","[17.7573, 27.8369, 41.6565, 28.436, 25.8799]","[66539.093847, 89462.702247, 117528.635007, 71673.159484, 59070.600573]",404274.191158,568524.17,396605.87,0.981,-0.288906,FALSE,,135,Settled/Completed,Retainer,,SYNTHETIC_MVP_V1
932bbafc-b854-51a6-b765-f85c2da5e50e,IP/Technology,Software Licensing,HK Only,Mid-tier (6-10 partners),Individual,,292,4,4,FALSE,3891.67,1936.71,37.2746,65.9325,103.2071,5,"[""Scoping"", ""IP/Tech Review"", ""Drafting"", ""Negotiation"", ""Completion""]","[6.4939, 9.8889, 11.3724, 5.3239, 4.1955]","[6.7966, 13.6034, 20.352, 12.3848, 12.7957]","[38435.158999, 64830.176277, 83673.549828, 44704.627921, 41109.061632]",272752.574657,283832.71,274574.98,1.0067,-0.039038,FALSE,,58,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
ade95c1c-25b0-5396-8d2e-79dd399a6b6a,Wills & Probate,Contentious Probate,GBA Cross-Border (HK-PRC),Mid-tier (6-10 partners),Mainland Enterprise,,9,2,3,TRUE,4123.27,1740.24,2.2366,10.0911,12.3277,4,"[""Client Intake"", ""Asset Review"", ""Drafting/Application"", ""Execution/Filing""]","[0.5285, 0.7459, 0.6112, 0.351]","[1.3794, 2.795, 3.2473, 2.6694]","[4579.635251, 7939.517893, 8171.223976, 6092.664426]",26783.041546,20586.75,24516.7,0.9154,0.300984,TRUE,0.300984,15,Settled/Completed,Hourly,16301.21,SYNTHETIC_MVP_V1
684e58b7-bb96-5e2f-93c7-853783aba7b1,Corporate Restructuring,Debt Restructuring,HK Only,Small/Boutique (1-5 partners),SOE,688490173.1,776,3,5,FALSE,3152.83,1406.27,128.4642,311.3344,439.7986,5,"[""Scoping"", ""Due Diligence"", ""Scheme Design"", ""Creditor/Stakeholder Negotiation"", ""Implementation""]","[27.3143, 40.9174, 26.2785, 20.3621, 13.5919]","[40.3232, 79.3938, 66.3336, 66.8136, 58.4702]","[142822.650933, 240654.725368, 176134.594827, 158156.201015, 125077.838231]",842846.010374,626053.29,747456.57,0.8868,0.346285,TRUE,0.346285,197,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
8afef386-6d2e-5d3b-88cd-868f9aa15c40,M&A,Minority Investment,GBA Cross-Border (HK-PRC),Magic Circle / International,Mainland Enterprise,575252539.19,3344,3,5,TRUE,10464.4,6123.66,188.575,378.6849,567.2599,5,"[""Scoping"", ""Due Diligence"", ""Drafting"", ""Negotiation"", ""Closing""]","[42.5667, 50.378, 45.3651, 30.5288, 19.7364]","[51.7114, 80.4396, 94.2334, 82.4334, 69.8671]","[762098.007204, 1019760.304136, 1051771.854684, 824259.688964, 634371.949746]",4292261.804734,3594200.67,4162997.18,0.9699,0.194219,TRUE,0.194219,226,Settled/Completed,Hourly,1351175.65,SYNTHETIC_MVP_V1
9fa8b918-5540-5406-9acc-72f4f639e59f,Employment,Discrimination Complaint,GBA Cross-Border (HK-PRC),Small/Boutique (1-5 partners),Mainland Enterprise,,45,3,5,TRUE,2488.71,1039.62,17.0993,47.6944,64.7937,4,"[""Initial Advice"", ""Document Review"", ""Negotiation"", ""Settlement/Tribunal""]","[3.9653, 6.0384, 4.6968, 2.3988]","[6.4798, 14.1675, 15.6243, 11.4228]","[16605.011439, 29756.642814, 27932.307894, 17845.288884]",92139.251031,110374.11,91875.1,0.9971,-0.16521,FALSE,,51,Settled/Completed,Hourly,24741.09,SYNTHETIC_MVP_V1
31dd219f-d20c-5378-b8e7-386847c53614,Litigation,Commercial Contract Dispute,Multi-Jurisdictional (APAC),Mid-tier (6-10 partners),HK Listed Co.,,531,1,7,TRUE,3144.58,1704.6,25.8049,110.9684,136.7733,5,"[""Case Assessment"", ""Pleadings"", ""Discovery"", ""Interlocutory Applications"", ""Settlement/Trial""]","[6.0205, 6.4125, 6.1419, 4.3183, 2.9117]","[15.5248, 21.7338, 27.0806, 24.7501, 21.8791]","[45395.51797, 57212.05473, 65475.286662, 55768.260274, 46451.187446]",270302.307082,245541.32,245565.44,0.9085,0.100842,TRUE,0.100842,147,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
00208798-5fd7-5f2c-9362-0037984d6a07,Banking & Finance,Refinancing,GBA Cross-Border (HK-PRC),Large Local (11+ partners),Mainland Enterprise,301830899.81,764,2,5,TRUE,4431.11,2592.21,105.5269,312.0447,417.5716,5,"[""Term Sheet Review"", ""Due Diligence"", ""Facility Drafting"", ""Security Documentation"", ""Closing""]","[23.6654, 32.2116, 21.8206, 16.6984, 11.1309]","[42.7195, 76.4254, 67.3513, 66.9986, 58.5499]","[215601.905689, 340843.82901, 271278.192239, 247666.88813, 201095.878578]",1276486.693646,1158917.04,1206109.69,0.9449,0.101448,TRUE,0.101448,222,Settled/Completed,Hourly,399824.77,SYNTHETIC_MVP_V1
26ef6ec2-606d-5b73-ae9e-8bebdd609968,Arbitration,Construction Arbitration,Multi-Jurisdictional (APAC),Magic Circle / International,SOE,,4362,5,7,TRUE,9675.49,4640.56,249.3741,381.597,630.9711,6,"[""Case Assessment"", ""Pleadings"", ""Evidence"", ""Hearing Preparation"", ""Hearing/Settlement"", ""Award/Enforcement""]","[39.9662, 48.5482, 64.2786, 46.7536, 30.6339, 19.1936]","[36.6673, 55.4919, 90.8195, 81.4244, 65.8802, 51.3137]","[556849.374126, 727241.115082, 1043380.290434, 830218.802928, 602119.014023, 423831.788536]",4183640.385129,5223948.23,4187501.52,1.0009,-0.199142,FALSE,,1232,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
911d5c33-f57b-5d19-834d-7d1728d9241b,IP/Technology,Software Licensing,Multi-Jurisdictional (APAC),Mid-tier (6-10 partners),SME/Local Business,,768,5,9,TRUE,4107.89,1683.0,99.6534,189.4329,289.0863,5,"[""Scoping"", ""IP/Tech Review"", ""Drafting"", ""Negotiation"", ""Completion""]","[22.9925, 22.0435, 27.4038, 16.7306, 10.483]","[26.1504, 32.9522, 53.2929, 42.2942, 34.7432]","[138461.784025, 146010.825815, 202263.746682, 139908.603034, 101535.81647]",728180.776026,1018939.59,656286.86,0.9013,-0.285354,FALSE,,188,Settled/Completed,Capped Fee,,SYNTHETIC_MVP_V1
2858055d-fa07-5938-abd2-3c30ae33c496,M&A,Minority Investment,HK Only,PRC Elite Firm in HK,Mainland Enterprise,309802545.24,11037,4,4,FALSE,5434.09,2460.89,647.4846,1049.2787,1696.7633,5,"[""Scoping"", ""Due Diligence"", ""Drafting"", ""Negotiation"", ""Closing""]","[150.402, 201.1677, 151.5853, 80.8418, 63.4878]","[151.9353, 267.1015, 261.8355, 181.5176, 186.8888]","[1191194.064597, 1750470.797228, 1468076.526472, 885996.463626, 804911.198134]",6100649.050057,4210409.28,5477415.19,0.8978,0.448944,TRUE,0.448944,223,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
0a808008-bb02-56bc-a282-0c29ad7fb6a8,Employment,Employment Contract Review,HK Only,Small/Boutique (1-5 partners),SME/Local Business,,127,2,3,FALSE,2580.2,1513.9,8.629,26.3818,35.0108,4,"[""Initial Advice"", ""Document Review"", ""Negotiation"", ""Settlement/Tribunal""]","[1.8685, 3.2806, 2.393, 1.0869]","[3.3725, 8.5011, 8.792, 5.7162]","[9926.73145, 21334.41941, 19484.6274, 11458.17456]",62203.95282,51283.66,51283.66,0.8244,0.212939,TRUE,0.212939,39,Settled/Completed,Fixed Fee,,SYNTHETIC_MVP_V1
b86e61c9-b028-5477-8103-4c2827f15a48,IP/Technology,Data Processing Agreement,GBA Cross-Border (HK-PRC),Magic Circle / International,Mainland Enterprise,,186,3,4,TRUE,12544.27,7492.77,13.873,30.3892,44.2622,5,"[""Scoping"", ""IP/Tech Review"", ""Drafting"", ""Negotiation"", ""Completion""]","[2.964, 3.6671, 3.7305, 2.284, 1.2274]","[3.9479, 6.4198, 8.496, 6.7617, 4.7638]","[66761.922963, 94103.177363, 110454.973155, 79314.975589, 51090.894724]",401725.943794,343169.51,377295.57,0.9392,0.170634,TRUE,0.170634,44,Settled/Completed,Hourly,124571.63,SYNTHETIC_MVP_V1
ac5379c4-e647-5b55-a198-f95e4f845d99,Arbitration,Shareholder Arbitration,Multi-Jurisdictional (APAC),Magic Circle / International,HK Listed Co.,,3248,4,5,TRUE,9629.14,4384.45,342.1339,440.6628,782.7967,6,"[""Case Assessment"", ""Pleadings"", ""Evidence"", ""Hearing Preparation"", ""Hearing/Settlement"", ""Award/Enforcement""]","[63.0585, 73.0844, 64.3208, 55.364, 50.0925, 36.2137]","[47.8101, 69.0352, 75.1022, 79.6813, 89.0256, 80.0084]","[816820.117635, 1006421.302056, 948635.828902, 882466.382745, 872675.98737, 699499.616598]",5226519.235306,4698727.22,5052483.07,0.9667,0.112327,TRUE,0.112327,897,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
